Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Header/Page_/a_NEW Gift Cards""))",Chrome 100.0.4896.75,,,2022-04-11 13:42:46,2022-04-11 13:42:48,2.215s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Header/Page_/span_Gift Cards""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:42:48,2022-04-11 13:42:49,0.636s,PASSED
"verifyElementText(findTestObject(""Object Repository/Header/Page_/span_Gift Cards""), ""Gift Cards"")",Chrome 100.0.4896.75,,,2022-04-11 13:42:49,2022-04-11 13:42:49,0.629s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Header/Page_/span_Gift Cards""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:42:49,2022-04-11 13:42:50,0.586s,PASSED
"verifyElementText(findTestObject(""Object Repository/Header/Page_/h2_Gift Cards""), ""Gift Cards"")",Chrome 100.0.4896.75,,,2022-04-11 13:42:50,2022-04-11 13:42:51,0.668s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Header/Page_/h2_Gift Cards""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:42:51,2022-04-11 13:42:58,7.361s,PASSED
"verifyElementText(findTestObject(""Object Repository/Header/Page_/h3_Select Your Gift Card""), ""Select Your Gift Card"")",Chrome 100.0.4896.75,,,2022-04-11 13:42:58,2022-04-11 13:43:01,3.155s,PASSED
"verifyElementText(findTestObject(""Object Repository/Header/Page_/div_start gifting now""), ""START GIFTING NOW"")",Chrome 100.0.4896.75,,,2022-04-11 13:43:01,2022-04-11 13:43:02,0.775s,PASSED
delay(5),Chrome 100.0.4896.75,,,2022-04-11 13:43:02,2022-04-11 13:43:07,5.010s,PASSED
"mouseOver(findTestObject(""Object Repository/Header/Page_/span_Offers  Savings""))",Chrome 100.0.4896.75,,,2022-04-11 13:43:07,2022-04-11 13:43:08,1.008s,PASSED
"click(findTestObject(""Object Repository/Header/Page_/a_Save 15 when you use Afterpay""))",Chrome 100.0.4896.75,,,2022-04-11 13:43:08,2022-04-11 13:43:13,5.360s,PASSED
delay(5),Chrome 100.0.4896.75,,,2022-04-11 13:43:13,2022-04-11 13:43:18,5.012s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Header/Page_/span_Afterpay""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:43:18,2022-04-11 13:43:25,6.606s,PASSED
"verifyElementText(findTestObject(""Object Repository/Header/Page_/span_Afterpay""), ""Afterpay"")",Chrome 100.0.4896.75,,,2022-04-11 13:43:25,2022-04-11 13:43:26,0.904s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Header/Page_/span_Afterpay""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:43:26,2022-04-11 13:43:27,0.746s,PASSED
"verifyElementText(findTestObject(""Object Repository/Header/Page_/h2_Stock up and Save 15 when you use Afterpay""), ""Stock up and Save 15% when you use Afterpay"")",Chrome 100.0.4896.75,,,2022-04-11 13:43:27,2022-04-11 13:43:27,0.598s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Header/Page_/h2_Stock up and Save 15 when you use Afterpay""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:43:27,2022-04-11 13:43:28,0.610s,PASSED
delay(5),Chrome 100.0.4896.75,,,2022-04-11 13:43:28,2022-04-11 13:43:33,5.014s,PASSED
"mouseOver(findTestObject(""Object Repository/Header/Page_/span_Offers  Savings""))",Chrome 100.0.4896.75,,,2022-04-11 13:43:33,2022-04-11 13:43:34,1.000s,PASSED
"click(findTestObject(""Object Repository/Header/Page_/a_Enfamil Rebates""))",Chrome 100.0.4896.75,,,2022-04-11 13:43:34,2022-04-11 13:43:37,3.104s,PASSED
delay(5),Chrome 100.0.4896.75,,,2022-04-11 13:43:37,2022-04-11 13:43:42,5.013s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Header/Page_/span_Enfamil Rebates""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:43:42,2022-04-11 13:43:48,6.276s,PASSED
"verifyElementText(findTestObject(""Object Repository/Header/Page_/span_Enfamil Rebates""), ""Enfamil® Rebates"")",Chrome 100.0.4896.75,,,2022-04-11 13:43:48,2022-04-11 13:43:49,1.121s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Header/Page_/span_Enfamil Rebates""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:43:49,2022-04-11 13:43:50,0.562s,PASSED
"verifyElementText(findTestObject(""Object Repository/Header/Page_/h2_Enfamil Rebates""), ""Enfamil® Rebates"")",Chrome 100.0.4896.75,,,2022-04-11 13:43:50,2022-04-11 13:43:51,1.188s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Header/Page_/h2_Enfamil Rebates""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:43:51,2022-04-11 13:43:52,0.675s,PASSED
delay(5),Chrome 100.0.4896.75,,,2022-04-11 13:43:52,2022-04-11 13:43:57,5.010s,PASSED
"mouseOver(findTestObject(""Object Repository/Header/Page_/span_Offers  Savings""))",Chrome 100.0.4896.75,,,2022-04-11 13:43:57,2022-04-11 13:43:58,0.933s,PASSED
"click(findTestObject(""Object Repository/Header/Page_/a_Financial Assistance""))",Chrome 100.0.4896.75,,,2022-04-11 13:43:58,2022-04-11 13:44:00,2.237s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Header/Page_Reimbursement and Support  Enfamil/span_Reimbursement and Support""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:44:00,2022-04-11 13:44:01,0.621s,PASSED
"verifyElementText(findTestObject(""Object Repository/Header/Page_Reimbursement and Support  Enfamil/span_Reimbursement and Support""), ""Reimbursement and Support"")",Chrome 100.0.4896.75,,,2022-04-11 13:44:01,2022-04-11 13:44:01,0.636s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Header/Page_Reimbursement and Support  Enfamil/span_Reimbursement and Support""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:44:01,2022-04-11 13:44:02,0.552s,PASSED
"verifyElementText(findTestObject(""Object Repository/Header/Page_Reimbursement and Support  Enfamil/h2_SNAP, WIC  Formula Insurance Coverage  R_6d98a7""), ""SNAP, WIC & Formula Insurance Coverage & Reimbursement"")",Chrome 100.0.4896.75,,,2022-04-11 13:44:02,2022-04-11 13:44:02,0.586s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Header/Page_Reimbursement and Support  Enfamil/h2_SNAP, WIC  Formula Insurance Coverage  R_6d98a7""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:44:02,2022-04-11 13:44:09,6.384s,PASSED
delay(5),Chrome 100.0.4896.75,,,2022-04-11 13:44:09,2022-04-11 13:44:14,5.015s,PASSED
"mouseOver(findTestObject(""Object Repository/Header/Page_Premium Enfamil Family Beginnings Subs_b2e86a/span_Offers  Savings""))",Chrome 100.0.4896.75,,,2022-04-11 13:44:14,2022-04-11 13:44:15,1.047s,PASSED
"click(findTestObject(""Object Repository/Header/Page_Premium Enfamil Family Beginnings Subs_b2e86a/span_Ask a Nurse""))",Chrome 100.0.4896.75,,,2022-04-11 13:44:15,2022-04-11 13:44:16,1.477s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Header/Page_Ask a Registered Nurse Online  Enfamil/span_Ask a Registered Nurse Online""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:44:16,2022-04-11 13:44:19,2.518s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Header/Page_Ask a Registered Nurse Online  Enfamil/span_Ask a Registered Nurse Online""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:44:19,2022-04-11 13:44:26,7.428s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Header/Page_Ask a Registered Nurse Online  Enfamil/h1_Ask a RegisteredNurse Online""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:44:26,2022-04-11 13:44:27,0.749s,PASSED
delay(5),Chrome 100.0.4896.75,,,2022-04-11 13:44:27,2022-04-11 13:44:32,5.009s,PASSED
closeBrowser(),Chrome 100.0.4896.75,,,2022-04-11 13:44:32,2022-04-11 13:44:34,2.167s,PASSED
