Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/a_Sign Up""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:26:52,2022-04-11 11:26:53,0.605s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/img_Enfamil Rebates_carousel-item__image""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:26:53,2022-04-11 11:26:54,0.606s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/h5_Access other offers and cash back option_d885a7""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:26:54,2022-04-11 11:26:54,0.585s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/p_Receive push notifications once new offer_a8384f""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:26:54,2022-04-11 11:26:55,0.603s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/p_Easily redeem by using the app to take ph_0d9a6e""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:26:55,2022-04-11 11:26:56,0.609s,PASSED
"scrollToElement(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/h5_Access other offers and cash back option_d885a7""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:26:56,2022-04-11 11:26:56,0.613s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/h5_Access other offers and cash back option_d885a7""), ""Access other offers and cash back options on our mobile app!"")",Chrome 100.0.4896.75,,,2022-04-11 11:26:56,2022-04-11 11:26:57,1.189s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/img""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:26:57,2022-04-11 11:26:58,0.578s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/img_1""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:26:58,2022-04-11 11:26:58,0.602s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/p_Receive push notifications once new offer_a8384f""), ""Receive push notifications once new offers are available."")",Chrome 100.0.4896.75,,,2022-04-11 11:26:58,2022-04-11 11:26:59,0.585s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/p_Easily redeem by using the app to take ph_0d9a6e""), ""Easily redeem by using the app to take photos of your receipts and UPCs"")",Chrome 100.0.4896.75,,,2022-04-11 11:26:59,2022-04-11 11:27:00,0.595s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/img""))",Chrome 100.0.4896.75,,,2022-04-11 11:27:00,2022-04-11 11:27:00,0.594s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/img_1""))",Chrome 100.0.4896.75,,,2022-04-11 11:27:00,2022-04-11 11:27:01,0.586s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/button_Login""))",Chrome 100.0.4896.75,,,2022-04-11 11:27:01,2022-04-11 11:27:01,0.611s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/a_Sign Up""))",Chrome 100.0.4896.75,,,2022-04-11 11:27:01,2022-04-11 11:27:02,0.591s,PASSED
closeBrowser(),Chrome 100.0.4896.75,,,2022-04-11 11:27:02,2022-04-11 11:27:03,1.416s,PASSED
,,,,,,,
Test Cases/Venkat/Forms Verification/Revtrax - Form Verification,Chrome 100.0.4896.75,Revtrax Form Field Verification,,2022-04-11 11:27:03,2022-04-11 11:28:16,1m - 12.214s,PASSED
"openBrowser("""")",Chrome 100.0.4896.75,,,2022-04-11 11:27:05,2022-04-11 11:27:08,3.287s,PASSED
navigateToUrl(Revtrax),Chrome 100.0.4896.75,,,2022-04-11 11:27:08,2022-04-11 11:27:11,2.741s,PASSED
maximizeWindow(),Chrome 100.0.4896.75,,,2022-04-11 11:27:11,2022-04-11 11:27:11,0.235s,PASSED
delay(5),Chrome 100.0.4896.75,,,2022-04-11 11:27:11,2022-04-11 11:27:16,5.010s,PASSED
"click(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/button_GOT IT_onetrust-close-btn-handler on_95ce22""))",Chrome 100.0.4896.75,,,2022-04-11 11:27:16,2022-04-11 11:27:27,11.034s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/span_Offer""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:27,2022-04-11 11:27:29,1.395s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/span_Offer""), ""Offer"")",Chrome 100.0.4896.75,,,2022-04-11 11:27:29,2022-04-11 11:27:30,0.921s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/span_Enfamil NeuroPro""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:30,2022-04-11 11:27:30,0.573s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/span_Enfamil NeuroPro""), ""Enfamil NeuroPro™"")",Chrome 100.0.4896.75,,,2022-04-11 11:27:30,2022-04-11 11:27:31,0.636s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h2_Get up to 15 off the New Enfamil NeuroPro""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:31,2022-04-11 11:27:32,0.596s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h2_Get up to 15 off the New Enfamil NeuroPro""), ""Get up to $15 off the New Enfamil NeuroPro."")",Chrome 100.0.4896.75,,,2022-04-11 11:27:32,2022-04-11 11:27:32,0.651s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_Discover the difference now""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:32,2022-04-11 11:27:33,0.585s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_Discover the difference now""), ""Discover the difference now."")",Chrome 100.0.4896.75,,,2022-04-11 11:27:33,2022-04-11 11:27:33,0.655s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_Try new Enfamil NeuroPro, the only brand _8d5720""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:33,2022-04-11 11:27:34,0.618s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_Try new Enfamil NeuroPro, the only brand _8d5720""), ""Try new Enfamil NeuroPro, the only brand that has brain-building expert-recommended DHA and a Triple Prebiotic Immune Blend™ including 2’-FL HMO (Human Milk Oligosaccharide). All inspired by breast milk. So you can set up your baby up for a life full of wonder."")",Chrome 100.0.4896.75,,,2022-04-11 11:27:34,2022-04-11 11:27:35,0.610s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/div_Fill out the form below and check your _3fe827""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:35,2022-04-11 11:27:35,0.591s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/div_Fill out the form below and check your _3fe827""), ""Fill out the form below and check your email for next steps."")",Chrome 100.0.4896.75,,,2022-04-11 11:27:35,2022-04-11 11:27:36,0.602s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_Redeem offer worth up to 15""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:36,2022-04-11 11:27:36,0.611s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_Redeem offer worth up to 15""), ""Redeem offer worth up to $15"")",Chrome 100.0.4896.75,,,2022-04-11 11:27:36,2022-04-11 11:27:37,0.635s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_First name_e3371ce6-6846-459b-8624-a3_9ee797""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:37,2022-04-11 11:27:38,0.601s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_First name_e3371ce6-6846-459b-8624-a3_9ee797_1""))",Chrome 100.0.4896.75,,,2022-04-11 11:27:38,2022-04-11 11:27:38,0.623s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_Last name_4953cab3-a783-46e5-b36a-3ea_0ebc41""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:38,2022-04-11 11:27:39,0.614s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_Last name_4953cab3-a783-46e5-b36a-3ea_0ebc41_1""))",Chrome 100.0.4896.75,,,2022-04-11 11:27:39,2022-04-11 11:27:40,0.638s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_Street Address_09adf00a-2a13-4493-8dc_72c6d2""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:40,2022-04-11 11:27:40,0.617s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_Street Address_09adf00a-2a13-4493-8dc_72c6d2_1""))",Chrome 100.0.4896.75,,,2022-04-11 11:27:40,2022-04-11 11:27:41,0.622s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_UnitSuiteApt_006fe22a-d7ee-4d57-bfac-_645c72""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:41,2022-04-11 11:27:41,0.606s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_UnitSuiteApt_006fe22a-d7ee-4d57-bfac-_645c72_1""))",Chrome 100.0.4896.75,,,2022-04-11 11:27:41,2022-04-11 11:27:42,0.595s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_City_eace8285-a56b-4a2e-bbcc-122a92ab2580""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:42,2022-04-11 11:27:43,0.544s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_City_eace8285-a56b-4a2e-bbcc-122a92ab2580_1""))",Chrome 100.0.4896.75,,,2022-04-11 11:27:43,2022-04-11 11:27:43,0.600s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/div_State""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:43,2022-04-11 11:27:44,0.595s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/div_State""))",Chrome 100.0.4896.75,,,2022-04-11 11:27:44,2022-04-11 11:27:44,0.604s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_Zip Code_482f5eb3-b873-4b90-ad22-00b8_0f9439""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:44,2022-04-11 11:27:45,0.589s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_Zip Code_482f5eb3-b873-4b90-ad22-00b8_0f9439_1""))",Chrome 100.0.4896.75,,,2022-04-11 11:27:45,2022-04-11 11:27:46,0.625s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_Email_4189f5a2-5629-4393-ba54-4b513dd8788b""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:46,2022-04-11 11:27:46,0.594s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_Email_4189f5a2-5629-4393-ba54-4b513dd8788b_1""))",Chrome 100.0.4896.75,,,2022-04-11 11:27:46,2022-04-11 11:27:47,0.606s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_Due date or birth date_2e8446ea-2d1a-_cf9144""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:47,2022-04-11 11:27:47,0.571s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_Due date or birth date_2e8446ea-2d1a-_cf9144_1""))",Chrome 100.0.4896.75,,,2022-04-11 11:27:47,2022-04-11 11:27:48,0.577s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/button_Why""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:48,2022-04-11 11:27:49,0.594s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/button_Why""))",Chrome 100.0.4896.75,,,2022-04-11 11:27:49,2022-04-11 11:27:49,0.601s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/button_Shop retailers""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:49,2022-04-11 11:27:50,0.597s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/button_Shop retailers""), ""Shop retailers"")",Chrome 100.0.4896.75,,,2022-04-11 11:27:50,2022-04-11 11:27:50,0.599s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/button_Shop retailers""))",Chrome 100.0.4896.75,,,2022-04-11 11:27:50,2022-04-11 11:27:51,0.653s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/div_With submission of this form, you will _a71c2c""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:51,2022-04-11 11:27:52,0.561s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/div_With submission of this form, you will _a71c2c""), ""With submission of this form, you will automatically be enrolled into the Enfamil Family Beginnings® Program"")",Chrome 100.0.4896.75,,,2022-04-11 11:27:52,2022-04-11 11:27:52,0.609s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_Terms and Conditions""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:52,2022-04-11 11:27:53,0.586s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_Terms and Conditions""), ""Terms and Conditions"")",Chrome 100.0.4896.75,,,2022-04-11 11:27:53,2022-04-11 11:27:53,0.653s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/li_Offer will run from August 11, 2021 to O_cbc6eb""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:53,2022-04-11 11:27:54,0.584s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/li_Offer will run from August 11, 2021 to O_cbc6eb""), ""Offer will run from August 11, 2021 to October 31, 2021."")",Chrome 100.0.4896.75,,,2022-04-11 11:27:54,2022-04-11 11:27:55,0.598s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/li_Offer is valid on one NeuroPro tub (Enfa_f17709""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:55,2022-04-11 11:27:55,0.578s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/li_Offer is valid on one NeuroPro tub (Enfa_f17709""), ""Offer is valid on one NeuroPro tub (Enfamil NeuroPro Infant Formula Powder 20.7oz Tub, Enfamil NeuroPro Gentlease Infant Formula 19.5oz Tub, or Enfamil NeuroPro Sensitive Infant Formula Powder 19.5oz Tub)."")",Chrome 100.0.4896.75,,,2022-04-11 11:27:55,2022-04-11 11:27:56,0.630s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/li_Limit of one offer per child or household""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:56,2022-04-11 11:27:56,0.656s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/li_Limit of one offer per child or household""), ""Limit of one offer per child or household."")",Chrome 100.0.4896.75,,,2022-04-11 11:27:56,2022-04-11 11:27:57,0.584s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/li_Enfamil has the right to cancel this off_0688e4""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:57,2022-04-11 11:27:58,0.548s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/li_Enfamil has the right to cancel this off_0688e4""), ""Enfamil has the right to cancel this offer at any time without prior notice."")",Chrome 100.0.4896.75,,,2022-04-11 11:27:58,2022-04-11 11:27:58,0.589s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_Top Formula-Feeding Articles""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:58,2022-04-11 11:27:59,0.551s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_Top Formula-Feeding Articles""), ""Top Formula-Feeding Articles"")",Chrome 100.0.4896.75,,,2022-04-11 11:27:59,2022-04-11 11:27:59,0.585s,PASSED
"scrollToElement(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_Choosing to Formula-Feed""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:27:59,2022-04-11 11:28:00,0.737s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/ul_What is DHA  Why is It ImportantYouve pr_6a7719""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:28:00,2022-04-11 11:28:01,1.018s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_What is DHA  Why is It Important""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:28:01,2022-04-11 11:28:02,0.585s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_Youve probably heard that DHA is importan_e7d6a5""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:28:02,2022-04-11 11:28:02,0.568s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_What is DHA  Why is It Important""), ""What is DHA & Why is It Important?"")",Chrome 100.0.4896.75,,,2022-04-11 11:28:02,2022-04-11 11:28:03,0.643s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_Youve probably heard that DHA is importan_e7d6a5""), ""You’ve probably heard that DHA is important for moms and babies, but you..."")",Chrome 100.0.4896.75,,,2022-04-11 11:28:03,2022-04-11 11:28:03,0.600s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/div_1 min read""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:28:03,2022-04-11 11:28:04,0.560s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/li_What is DHA  Why is It ImportantYouve pr_4fb0dc""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:28:04,2022-04-11 11:28:05,0.603s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/li_4 Important Baby Formula IngredientsWhen_aa93f4""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:28:05,2022-04-11 11:28:05,0.600s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/li_Breastfeeding vs. Formula-Feeding 6 Comm_d64dfe""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:28:05,2022-04-11 11:28:06,0.563s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/li_Choosing to Formula-FeedMany moms choose_f398fa""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:28:06,2022-04-11 11:28:06,0.619s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_4 Important Baby Formula Ingredients""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:28:06,2022-04-11 11:28:07,0.579s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_4 Important Baby Formula Ingredients""), ""4 Important Baby Formula Ingredients"")",Chrome 100.0.4896.75,,,2022-04-11 11:28:07,2022-04-11 11:28:08,0.611s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_When choosing baby formula, its important_7cfe6a""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:28:08,2022-04-11 11:28:08,0.619s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_When choosing baby formula, its important_7cfe6a""), ""When choosing baby formula, it's important to consider whether a formula..."")",Chrome 100.0.4896.75,,,2022-04-11 11:28:08,2022-04-11 11:28:09,0.644s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_Breastfeeding vs. Formula-Feeding 6 Comm_b05cf7""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:28:09,2022-04-11 11:28:10,0.806s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_Breastfeeding vs. Formula-Feeding 6 Comm_b05cf7""), ""Breastfeeding vs. Formula-Feeding: 7 Common Breastfeeding Questions"")",Chrome 100.0.4896.75,,,2022-04-11 11:28:10,2022-04-11 11:28:11,0.896s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_Here are six common breastfeeding questio_c22eae""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:28:11,2022-04-11 11:28:11,0.626s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_Here are six common breastfeeding questio_c22eae""), ""Here are seven common breastfeeding questions to consider when deciding..."")",Chrome 100.0.4896.75,,,2022-04-11 11:28:11,2022-04-11 11:28:12,0.614s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_Choosing to Formula-Feed""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:28:12,2022-04-11 11:28:12,0.628s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_Many moms choose formula-feeding. Learn m_3b6345""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:28:12,2022-04-11 11:28:13,0.614s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_Choosing to Formula-Feed""), ""Choosing to Formula-Feed"")",Chrome 100.0.4896.75,,,2022-04-11 11:28:13,2022-04-11 11:28:14,0.601s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_Many moms choose formula-feeding. Learn m_3b6345""), ""Many moms choose formula-feeding. Learn more about choosing to formula-feed..."")",Chrome 100.0.4896.75,,,2022-04-11 11:28:14,2022-04-11 11:28:14,0.615s,PASSED
closeBrowser(),Chrome 100.0.4896.75,,,2022-04-11 11:28:14,2022-04-11 11:28:16,1.400s,PASSED
,,,,,,,
Test Cases/Venkat/Forms Verification/Sample Request - Form Verification,Chrome 100.0.4896.75,Sample Request Form Field Verification,,2022-04-11 11:28:16,2022-04-11 11:29:19,1m - 3.649s,PASSED
"openBrowser("""")",Chrome 100.0.4896.75,,,2022-04-11 11:28:17,2022-04-11 11:28:21,3.180s,PASSED
navigateToUrl(SampleRequest),Chrome 100.0.4896.75,,,2022-04-11 11:28:21,2022-04-11 11:28:23,2.165s,PASSED
maximizeWindow(),Chrome 100.0.4896.75,,,2022-04-11 11:28:23,2022-04-11 11:28:23,0.237s,PASSED
delay(8),Chrome 100.0.4896.75,,,2022-04-11 11:28:23,2022-04-11 11:28:31,8.015s,PASSED
"click(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/button_GOT IT_onetrust-close-btn-handler on_95ce22""))",Chrome 100.0.4896.75,,,2022-04-11 11:28:31,2022-04-11 11:28:39,7.643s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/span_Free Sample of Enfagrow Toddler Formula""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:28:39,2022-04-11 11:28:40,0.957s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/span_Free Sample of Enfagrow Toddler Formula""), ""Free Sample of Enfagrow® Toddler Formula"")",Chrome 100.0.4896.75,,,2022-04-11 11:28:40,2022-04-11 11:28:41,1.181s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/h1_Free Sample of Enfagrow Toddler Formula""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:28:41,2022-04-11 11:28:41,0.720s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/h1_Free Sample of Enfagrow Toddler Formula""), ""Free Sample of Enfagrow® Toddler Formula"")",Chrome 100.0.4896.75,,,2022-04-11 11:28:41,2022-04-11 11:28:42,0.639s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/p_Take just a moment to sign up, and youll _95b8ff""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:28:42,2022-04-11 11:28:43,0.619s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/p_Take just a moment to sign up, and youll _95b8ff""), ""Take just a moment to sign up, and you’ll receive your free sample of Enfagrow PREMIUM™ Toddler Nutritional Drink in a matter of weeks."")",Chrome 100.0.4896.75,,,2022-04-11 11:28:43,2022-04-11 11:28:43,0.675s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/p_Request Your Sample""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:28:43,2022-04-11 11:28:44,0.591s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/p_Request Your Sample""), ""REQUEST YOUR SAMPLE"")",Chrome 100.0.4896.75,,,2022-04-11 11:28:44,2022-04-11 11:28:45,0.699s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/p_1. Tell us your name and email""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:28:45,2022-04-11 11:28:45,0.613s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/p_1. Tell us your name and email""), ""1. Tell us your name and email"")",Chrome 100.0.4896.75,,,2022-04-11 11:28:45,2022-04-11 11:28:46,0.608s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/input_First Name_registerGivenNameField_1""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:28:46,2022-04-11 11:28:47,0.738s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/input_Last Name_registerFamilyNameField_1""), 0)",Chrome 100.0.4896.75,,,2022-04-11 11:28:47,2022-04-11 11:28:47,0.656s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/input_Last Name_registerFamilyNameField_1_2_3""))",Chrome 100.0.4896.75,,,2022-04-11 11:28:47,2022-04-11 11:28:48,0.580s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/input_First Name_registerGivenNameField_1_2_3_4_5""))",Chrome 100.0.4896.75,,,2022-04-11 11:28:48,2022-04-11 11:28:49,0.624s,PASSED
