Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/a_Terms of Use""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:07,2022-04-11 12:52:07,0.608s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/a_Privacy Policy""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:07,2022-04-11 12:52:08,0.598s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/a_Sweepstakes Official Rules""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:08,2022-04-11 12:52:08,0.558s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/div_ENFAMIL FAMILY BEGINNINGS (1)""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:08,2022-04-11 12:52:09,0.574s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/div_ENFAMIL FAMILY BEGINNINGS (1)""), ""ENFAMIL FAMILY BEGINNINGS"")",Chrome 100.0.4896.75,,,2022-04-11 12:52:09,2022-04-11 12:52:09,0.587s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h2_10 reasons to join Enfamil Family Beginnings""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:09,2022-04-11 12:52:10,0.591s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h2_10 reasons to join Enfamil Family Beginnings""), ""10 reasons to join Enfamil Family Beginnings."")",Chrome 100.0.4896.75,,,2022-04-11 12:52:10,2022-04-11 12:52:11,0.613s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/div_Benefits may vary1""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:11,2022-04-11 12:52:11,0.600s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/div_Benefits may vary1""), ""Benefits may vary1"")",Chrome 100.0.4896.75,,,2022-04-11 12:52:11,2022-04-11 12:52:12,0.557s,PASSED
"scrollToElement(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_1. Shop and earn rewards""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:12,2022-04-11 12:52:13,0.669s,PASSED
delay(5),Chrome 100.0.4896.75,,,2022-04-11 12:52:13,2022-04-11 12:52:18,5.019s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_1. Shop and earn rewards""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:18,2022-04-11 12:52:18,0.701s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_1. Shop and earn rewards""), ""1. Shop and earn rewards"")",Chrome 100.0.4896.75,,,2022-04-11 12:52:18,2022-04-11 12:52:19,0.750s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_Earn 10 pointsdollar on Enfamil purchases_afc5a7""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:19,2022-04-11 12:52:20,0.685s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_Earn 10 pointsdollar on Enfamil purchases_afc5a7""), ""Earn 10 points/dollar on Enfamil purchases2. (Upgrade to our premium program and earn 12 points/dollar.)"")",Chrome 100.0.4896.75,,,2022-04-11 12:52:20,2022-04-11 12:52:20,0.684s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/a_Learn more""), ""Learn more"")",Chrome 100.0.4896.75,,,2022-04-11 12:52:20,2022-04-11 12:52:21,0.717s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/a_Learn more""), CONTINUE_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-11 12:52:21,2022-04-11 12:52:23,1.493s,PASSED
"scrollToElement(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_2. Engage and earn""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:23,2022-04-11 12:52:23,0.711s,PASSED
delay(5),Chrome 100.0.4896.75,,,2022-04-11 12:52:23,2022-04-11 12:52:28,5.016s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_2. Engage and earn""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:28,2022-04-11 12:52:29,0.602s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_2. Engage and earn""), ""2. Engage and earn"")",Chrome 100.0.4896.75,,,2022-04-11 12:52:29,2022-04-11 12:52:30,0.656s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_Read articles, participate in polls and m_ddcb36""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:30,2022-04-11 12:52:30,0.662s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_Read articles, participate in polls and m_ddcb36""), ""Read articles, participate in polls and more - the more you do, the more you earn."")",Chrome 100.0.4896.75,,,2022-04-11 12:52:30,2022-04-11 12:52:31,0.624s,PASSED
"scrollToElement(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_3. Share the love""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:31,2022-04-11 12:52:31,0.638s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_3. Share the love""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:31,2022-04-11 12:52:32,0.620s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_3. Share the love""), ""3. Share the love"")",Chrome 100.0.4896.75,,,2022-04-11 12:52:32,2022-04-11 12:52:33,0.652s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_Well give you 1000 points when your frien_ae08c9""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:33,2022-04-11 12:52:33,0.623s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_Well give you 1000 points when your frien_ae08c9""), ""We'll give you 1000 points when your friends make a purchase (sharing really pays off!)"")",Chrome 100.0.4896.75,,,2022-04-11 12:52:33,2022-04-11 12:52:34,0.662s,PASSED
"scrollToElement(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_4. Formula samples""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:34,2022-04-11 12:52:35,0.713s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_4. Formula samples""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:35,2022-04-11 12:52:35,0.548s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_4. Formula samples""), ""4. Formula samples"")",Chrome 100.0.4896.75,,,2022-04-11 12:52:35,2022-04-11 12:52:36,0.577s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_As a member of the Enfamil Family Beginni_9731d6""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:36,2022-04-11 12:52:36,0.569s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_As a member of the Enfamil Family Beginni_9731d6""), ""As a member of the Enfamil Family Beginnings® program, you may be eligible for free samples."")",Chrome 100.0.4896.75,,,2022-04-11 12:52:36,2022-04-11 12:52:37,0.721s,PASSED
delay(5),Chrome 100.0.4896.75,,,2022-04-11 12:52:37,2022-04-11 12:52:42,5.012s,PASSED
"scrollToElement(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_5. Discount checks  digital rebates""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:42,2022-04-11 12:52:43,0.616s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_5. Discount checks  digital rebates""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:43,2022-04-11 12:52:43,0.591s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_5. Discount checks  digital rebates""), ""5. Discount checks & digital rebates"")",Chrome 100.0.4896.75,,,2022-04-11 12:52:43,2022-04-11 12:52:44,0.614s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_Enjoy discounts on Enfamil products. Chec_0cdf68""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:44,2022-04-11 12:52:45,0.667s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_Enjoy discounts on Enfamil products. Chec_0cdf68""), ""Enjoy discounts on Enfamil products. Checks are similar to formula coupons and can be used at most major retailers. We'll also send you digital cash back rebates in our app."")",Chrome 100.0.4896.75,,,2022-04-11 12:52:45,2022-04-11 12:52:45,0.634s,PASSED
"scrollToElement(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_6. Belly Badges""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:45,2022-04-11 12:52:46,0.618s,PASSED
delay(5),Chrome 100.0.4896.75,,,2022-04-11 12:52:46,2022-04-11 12:52:51,5.019s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_6. Belly Badges""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:51,2022-04-11 12:52:52,0.538s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_6. Belly Badges""), ""6. Belly Badges™"")",Chrome 100.0.4896.75,,,2022-04-11 12:52:52,2022-04-11 12:52:52,0.596s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_Get a set of Belly Badges so you can shar_9bafd4""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:52,2022-04-11 12:52:53,0.555s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_Get a set of Belly Badges so you can shar_9bafd4""), ""Get a set of Belly Badges™ so you can share your baby’s special moments and milestones with friends and family."")",Chrome 100.0.4896.75,,,2022-04-11 12:52:53,2022-04-11 12:52:53,0.592s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/a_Learn more_1""), ""Learn more"")",Chrome 100.0.4896.75,,,2022-04-11 12:52:53,2022-04-11 12:52:54,0.610s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/a_Learn more_1""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:54,2022-04-11 12:52:54,0.536s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_7. A Chance to win free formula for a year""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:52:54,2022-04-11 12:52:55,0.567s,PASSED
delay(5),Chrome 100.0.4896.75,,,2022-04-11 12:52:55,2022-04-11 12:53:00,5.023s,PASSED
"scrollToElement(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_7. A Chance to win free formula for a year""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:00,2022-04-11 12:53:01,0.641s,PASSED
delay(3),Chrome 100.0.4896.75,,,2022-04-11 12:53:01,2022-04-11 12:53:04,3.020s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_7. A Chance to win free formula for a year""), ""7. A Chance to win free formula for a year"")",Chrome 100.0.4896.75,,,2022-04-11 12:53:04,2022-04-11 12:53:04,0.632s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_By signing up for Enfamil Family Beginnin_f8cedd""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:04,2022-04-11 12:53:05,0.562s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_By signing up for Enfamil Family Beginnin_f8cedd""), ""By signing up for Enfamil Family Beginnings®, you gain entry to our sweepstakes to win a year’s supply of free formula3."")",Chrome 100.0.4896.75,,,2022-04-11 12:53:05,2022-04-11 12:53:05,0.642s,PASSED
"verifyElementPresent(findTestObject(""Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/a_Learn more_enrollment""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:05,2022-04-11 12:53:06,0.582s,PASSED
"verifyElementText(findTestObject(""Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/a_Learn more_enrollment""), ""Learn more"")",Chrome 100.0.4896.75,,,2022-04-11 12:53:06,2022-04-11 12:53:07,0.608s,PASSED
"scrollToElement(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_8. Tips tailored to you""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:07,2022-04-11 12:53:07,0.656s,PASSED
delay(5),Chrome 100.0.4896.75,,,2022-04-11 12:53:07,2022-04-11 12:53:12,5.016s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_8. Tips tailored to you""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:12,2022-04-11 12:53:13,0.555s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_8. Tips tailored to you""), ""8. Tips tailored to you"")",Chrome 100.0.4896.75,,,2022-04-11 12:53:13,2022-04-11 12:53:14,0.602s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_Whether youre pregnant and dont know wher_7d93d8""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:14,2022-04-11 12:53:14,0.564s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_Whether youre pregnant and dont know wher_7d93d8""), ""Whether you're pregnant and don't know where to start, or you have a newborn and are starting to get in the swing of things, we'll send you emails with expert developmental and nutrition tips tailored to your journey."")",Chrome 100.0.4896.75,,,2022-04-11 12:53:14,2022-04-11 12:53:15,0.637s,PASSED
"scrollToElement(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_9. Access to our mobile app""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:15,2022-04-11 12:53:15,0.698s,PASSED
delay(5),Chrome 100.0.4896.75,,,2022-04-11 12:53:15,2022-04-11 12:53:20,5.010s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_9. Access to our mobile app""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:20,2022-04-11 12:53:21,0.568s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_Access to coupons and articles tailored t_a49b3a""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:21,2022-04-11 12:53:22,0.605s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/a_Learn more_1_2_3""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:22,2022-04-11 12:53:22,0.627s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_9. Access to our mobile app""), ""9. Access to our mobile app"")",Chrome 100.0.4896.75,,,2022-04-11 12:53:22,2022-04-11 12:53:23,0.636s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_Access to coupons and articles tailored t_a49b3a""), ""Access to coupons and articles tailored to your little one's age and stage. Also check out our digital #BellyBadges and share your baby's special milestones with your friends and family."")",Chrome 100.0.4896.75,,,2022-04-11 12:53:23,2022-04-11 12:53:24,0.662s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/a_Learn more_1_2_3""), ""Learn more"")",Chrome 100.0.4896.75,,,2022-04-11 12:53:24,2022-04-11 12:53:24,0.640s,PASSED
"scrollToElement(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_10. Special offers""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:24,2022-04-11 12:53:25,0.641s,PASSED
delay(5),Chrome 100.0.4896.75,,,2022-04-11 12:53:25,2022-04-11 12:53:30,5.022s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_10. Special offers""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:30,2022-04-11 12:53:30,0.567s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_Get special gifts and discounts from our _31c1cb""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:30,2022-04-11 12:53:31,0.576s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h3_10. Special offers""), ""10. Special offers"")",Chrome 100.0.4896.75,,,2022-04-11 12:53:31,2022-04-11 12:53:32,0.636s,PASSED
"scrollToElement(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_Get special gifts and discounts from our _31c1cb""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:32,2022-04-11 12:53:32,0.738s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_Get special gifts and discounts from our _31c1cb""), ""Get special gifts and discounts from our partners sent to you during your membership."")",Chrome 100.0.4896.75,,,2022-04-11 12:53:32,2022-04-11 12:53:33,0.620s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/div_Join Enfamil Family Beginnings for up t_950703""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:33,2022-04-11 12:53:34,0.580s,PASSED
"scrollToElement(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h2_Join Enfamil Family Beginnings for up to_78b78f""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:34,2022-04-11 12:53:34,0.667s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h2_Join Enfamil Family Beginnings for up to_78b78f""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:34,2022-04-11 12:53:35,0.564s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/h2_Join Enfamil Family Beginnings for up to_78b78f""), ""Join Enfamil Family Beginnings for up to $400 in free gifts"")",Chrome 100.0.4896.75,,,2022-04-11 12:53:35,2022-04-11 12:53:35,0.629s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/input_First name_registerGivenNameField_1_2_3""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:35,2022-04-11 12:53:36,0.587s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/input_Last name_registerFamilyNameField_1_2_3""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:36,2022-04-11 12:53:37,0.588s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/input_Due date or birth date_childregisterC_87b480_1_2""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:37,2022-04-11 12:53:37,0.645s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/button_Why""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:37,2022-04-11 12:53:38,0.551s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/input_Email_registerEmailField_1_2_3""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:38,2022-04-11 12:53:38,0.562s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/button_Join now""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:38,2022-04-11 12:53:39,0.561s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/button_Join now""), ""Join now"")",Chrome 100.0.4896.75,,,2022-04-11 12:53:39,2022-04-11 12:53:40,0.635s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/span_Or register with your social account""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:40,2022-04-11 12:53:40,0.607s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/span_Or register with your social account""), ""OR REGISTER WITH YOUR SOCIAL ACCOUNT"")",Chrome 100.0.4896.75,,,2022-04-11 12:53:40,2022-04-11 12:53:41,0.618s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/button_Continue with Facebook""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:41,2022-04-11 12:53:41,0.556s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/button_Sign in with Google""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:41,2022-04-11 12:53:42,0.631s,PASSED
"scrollToElement(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_By clicking Join Now and Enter Sweepstake_0b0cd5""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:42,2022-04-11 12:53:43,0.644s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_By clicking Join Now and Enter Sweepstake_0b0cd5""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:43,2022-04-11 12:53:43,0.559s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/p_By clicking Join Now and Enter Sweepstake_0b0cd5""), ""By clicking “Join Now and Enter Sweepstakes,” I agree to join Enfamil Family Beginnings and receive free samples, offers and other communications from Enfamil and Mead Johnson Nutrition’s affiliated companies I understand and agree to the Terms of Use, Privacy Policy and Sweepstakes Official Rules."")",Chrome 100.0.4896.75,,,2022-04-11 12:53:43,2022-04-11 12:53:44,0.603s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/a_Terms of Use""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:44,2022-04-11 12:53:44,0.567s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/a_Terms of Use""), ""Terms of Use"")",Chrome 100.0.4896.75,,,2022-04-11 12:53:44,2022-04-11 12:53:45,0.613s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/a_Privacy Policy""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:45,2022-04-11 12:53:46,0.578s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/a_Privacy Policy""), ""Privacy Policy"")",Chrome 100.0.4896.75,,,2022-04-11 12:53:46,2022-04-11 12:53:46,0.620s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/a_Sweepstakes Official Rules""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:46,2022-04-11 12:53:47,0.606s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/a_Sweepstakes Official Rules""), ""Sweepstakes Official Rules."")",Chrome 100.0.4896.75,,,2022-04-11 12:53:47,2022-04-11 12:53:47,0.595s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Enrollment Form/Page_Free Baby Formula Samples  Coupons  Enfamil/div_media screen and (max-width 768px)  .li_440402""), 0)",Chrome 100.0.4896.75,,,2022-04-11 12:53:47,2022-04-11 12:53:48,0.561s,PASSED
