Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/a_Join Premium now""))",Chrome 100.0.4896.127,,,2022-04-18 23:39:50,2022-04-18 23:39:50,0.366s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/h2_Join Premium for 39.99 and get guarantee_e921a3""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:39:50,2022-04-18 23:39:50,0.356s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/h2_Join Premium for 39.99 and get guarantee_e921a3""), ""Join Premium for $39.99 and get guaranteed $700 in value including these exclusive benefits:"")",Chrome 100.0.4896.127,,,2022-04-18 23:39:50,2022-04-18 23:39:51,0.653s,FAILED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/div_Ask a registered nurse anything 247""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:39:51,2022-04-18 23:39:51,0.358s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/div_Pick your own Premium sample when you join""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:39:51,2022-04-18 23:39:52,0.360s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/div_Exclusive monthly discounts on Enfamil.com""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:39:52,2022-04-18 23:39:52,0.373s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/div_Over 200 in valuable Enfamil discounts""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:39:52,2022-04-18 23:39:52,0.374s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/h3_Ask a registered nurse anything 247""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:39:52,2022-04-18 23:39:59,6.686s,FAILED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/h3_Ask a registered nurse anything 247""), ""Ask a registered nurse anything 24/7.*"")",Chrome 100.0.4896.127,,,2022-04-18 23:39:59,2022-04-18 23:40:06,6.649s,FAILED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/h3_Pick your own Premium sample when you join""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:06,2022-04-18 23:40:06,0.366s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/h3_Pick your own Premium sample when you join""), ""Pick your own Premium sample when you join."")",Chrome 100.0.4896.127,,,2022-04-18 23:40:06,2022-04-18 23:40:07,0.477s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/h3_Exclusive monthly discounts on Enfamil.com""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:07,2022-04-18 23:40:13,6.434s,FAILED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/h3_Exclusive monthly discounts on Enfamil.com""), ""Exclusive monthly discounts on Enfamil.com"")",Chrome 100.0.4896.127,,,2022-04-18 23:40:13,2022-04-18 23:40:19,6.523s,FAILED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/h3_Over 200 in valuable Enfamil discounts""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:19,2022-04-18 23:40:20,0.360s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/h3_Over 200 in valuable Enfamil discounts""), ""Over $200 in valuable Enfamil discounts."")",Chrome 100.0.4896.127,,,2022-04-18 23:40:20,2022-04-18 23:40:20,0.370s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/a_Join Premium now""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:20,2022-04-18 23:40:21,0.364s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/a_Join Premium now""), ""Join Premium now"")",Chrome 100.0.4896.127,,,2022-04-18 23:40:21,2022-04-18 23:40:21,0.398s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_Ask a Nurse is currently not yet availabl_22ec0c""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:21,2022-04-18 23:40:21,0.393s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_Ask a Nurse is currently not yet availabl_22ec0c""), ""†Ask a Nurse is currently not yet available in the following states: AK, HI, MN, NV, OH, OR, PA, RI, VT, WA, DC."")",Chrome 100.0.4896.127,,,2022-04-18 23:40:21,2022-04-18 23:40:22,0.447s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/div_StandardPremiumPriceFree39.99Free Gifts_058466""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:22,2022-04-18 23:40:22,0.368s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/div_StandardPremiumPriceFree39.99Free Gifts_058466""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:22,2022-04-18 23:40:23,0.352s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/th_Standard""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:23,2022-04-18 23:40:23,0.359s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/span_Standard""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:23,2022-04-18 23:40:23,0.357s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/span_Standard""), ""Standard**"")",Chrome 100.0.4896.127,,,2022-04-18 23:40:23,2022-04-18 23:40:24,0.361s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/th_Premium""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:24,2022-04-18 23:40:24,0.440s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/span_Premium""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:24,2022-04-18 23:40:24,0.367s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/span_Premium""), ""Premium"")",Chrome 100.0.4896.127,,,2022-04-18 23:40:24,2022-04-18 23:40:25,0.408s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_Price""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:25,2022-04-18 23:40:25,0.402s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_Price""), ""Price"")",Chrome 100.0.4896.127,,,2022-04-18 23:40:25,2022-04-18 23:40:26,0.498s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_Free""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:26,2022-04-18 23:40:26,0.423s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_Free""), ""Free"")",Chrome 100.0.4896.127,,,2022-04-18 23:40:26,2022-04-18 23:40:27,0.583s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_39.99""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:27,2022-04-18 23:40:27,0.374s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_39.99""), ""$39.99"")",Chrome 100.0.4896.127,,,2022-04-18 23:40:27,2022-04-18 23:40:27,0.378s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_Free Gifts, Discounts and Checks""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:27,2022-04-18 23:40:28,0.379s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_Free Gifts, Discounts and Checks""), ""Free Gifts, Discounts and Checks"")",Chrome 100.0.4896.127,,,2022-04-18 23:40:28,2022-04-18 23:40:29,0.658s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_Up to 400""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:29,2022-04-18 23:40:29,0.580s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_Up to 400""), ""Up to $400**"")",Chrome 100.0.4896.127,,,2022-04-18 23:40:29,2022-04-18 23:40:30,0.465s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_Guaranteed 700""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:30,2022-04-18 23:40:30,0.508s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_Guaranteed 700""), ""Guaranteed $700"")",Chrome 100.0.4896.127,,,2022-04-18 23:40:30,2022-04-18 23:40:31,0.488s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_Enfamil Rewards Points""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:31,2022-04-18 23:40:31,0.497s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_Enfamil Rewards Points""), ""Enfamil Rewards Points"")",Chrome 100.0.4896.127,,,2022-04-18 23:40:31,2022-04-18 23:40:32,0.444s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_10 pointsdollar""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:32,2022-04-18 23:40:32,0.395s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_10 pointsdollar""), ""10 points/dollar"")",Chrome 100.0.4896.127,,,2022-04-18 23:40:32,2022-04-18 23:40:32,0.392s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_12 pointsdollar""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:32,2022-04-18 23:40:34,1.388s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_12 pointsdollar""), ""12 points/dollar"")",Chrome 100.0.4896.127,,,2022-04-18 23:40:34,2022-04-18 23:40:34,0.754s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_Digital Cash Back Rebates""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:34,2022-04-18 23:40:35,0.615s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_Digital Cash Back Rebates""), ""Digital Cash Back Rebates"")",Chrome 100.0.4896.127,,,2022-04-18 23:40:35,2022-04-18 23:40:36,0.500s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_2x more vs standard""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:36,2022-04-18 23:40:36,0.481s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_2x more vs standard""), ""2x more vs standard"")",Chrome 100.0.4896.127,,,2022-04-18 23:40:36,2022-04-18 23:40:37,0.724s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_Premium Welcome Box""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:37,2022-04-18 23:40:38,0.736s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_Premium Welcome Box""), ""Premium Welcome Box"")",Chrome 100.0.4896.127,,,2022-04-18 23:40:38,2022-04-18 23:40:38,0.628s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_Guaranteed Monthly Savings at Enfamil.com""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:38,2022-04-18 23:40:39,0.942s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_Guaranteed Monthly Savings at Enfamil.com""), ""Guaranteed Monthly Savings at Enfamil.com"")",Chrome 100.0.4896.127,,,2022-04-18 23:40:39,2022-04-18 23:40:40,0.701s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_Ask an RN powered by Abi Global Health""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:40,2022-04-18 23:40:40,0.607s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_Ask an RN powered by Abi Global Health""), ""Ask an RN powered by Abi Global Health†† "")",Chrome 100.0.4896.127,,,2022-04-18 23:40:40,2022-04-18 23:40:41,0.563s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_50 off Qeepsake Family and Baby Book Subs_f222c9""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:41,2022-04-18 23:40:41,0.446s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_50 off Qeepsake Family and Baby Book Subs_f222c9""), ""50% off Qeepsake Family and Baby Book Subscription Plus $40 Book Voucher"")",Chrome 100.0.4896.127,,,2022-04-18 23:40:41,2022-04-18 23:40:42,0.458s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_Benefits may vary.Limited to 5 micro-cons_1324de""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:42,2022-04-18 23:40:42,0.465s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/p_Benefits may vary.Limited to 5 micro-cons_1324de""), ""**Benefits may vary.
††Limited to 5 micro-consultations per membership."")",Chrome 100.0.4896.127,,,2022-04-18 23:40:42,2022-04-18 23:40:43,0.454s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/div_PREMIUM ENFAMIL FAMILY BEGINNINGS""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:43,2022-04-18 23:40:43,0.487s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/div_PREMIUM ENFAMIL FAMILY BEGINNINGS""), ""PREMIUM ENFAMIL FAMILY BEGINNINGS"")",Chrome 100.0.4896.127,,,2022-04-18 23:40:43,2022-04-18 23:40:44,0.447s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/h3_Join today for your Premium Welcome Gift_ec768f""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:44,2022-04-18 23:40:44,0.452s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/h3_Join today for your Premium Welcome Gift_ec768f""), ""Join today for your Premium Welcome Gift, exclusive offers and so much more!"")",Chrome 100.0.4896.127,,,2022-04-18 23:40:44,2022-04-18 23:40:45,0.451s,PASSED
"verifyElementPresent(findTestObject(""Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/input_First name_registerGivenNameField_1""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:45,2022-04-18 23:40:45,0.438s,PASSED
"verifyElementClickable(findTestObject(""Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/input_First name_registerGivenNameField_1""))",Chrome 100.0.4896.127,,,2022-04-18 23:40:45,2022-04-18 23:40:46,0.491s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/input_Last name_registerFamilyNameField_1""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:46,2022-04-18 23:40:46,0.426s,PASSED
"verifyElementClickable(findTestObject(""Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/input_Last name_registerFamilyNameField_1""))",Chrome 100.0.4896.127,,,2022-04-18 23:40:46,2022-04-18 23:40:46,0.469s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/input_Email_registerEmailField_1""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:46,2022-04-18 23:40:47,0.578s,PASSED
"verifyElementClickable(findTestObject(""Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/input_Email_registerEmailField_1""))",Chrome 100.0.4896.127,,,2022-04-18 23:40:47,2022-04-18 23:40:48,0.521s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/input_Password_registerPasswordField_1""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:48,2022-04-18 23:40:48,0.558s,PASSED
"verifyElementClickable(findTestObject(""Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/input_Password_registerPasswordField_1""))",Chrome 100.0.4896.127,,,2022-04-18 23:40:48,2022-04-18 23:40:49,0.513s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/button_Hide""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:49,2022-04-18 23:40:50,1.222s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/button_Hide""))",Chrome 100.0.4896.127,,,2022-04-18 23:40:50,2022-04-18 23:40:50,0.634s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/div_Password must containAt least 8 charact_619724""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:50,2022-04-18 23:40:51,0.706s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/div_Password must containAt least 8 charact_619724""), ""Password must contain:
At least 8 characters
A lowercase letter
An uppercase letter
A number
A special character
Must not be your email address"")",Chrome 100.0.4896.127,,,2022-04-18 23:40:51,2022-04-18 23:40:52,1.232s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/button_Next""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:40:52,2022-04-18 23:40:53,0.611s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Premium short form/Page_Premium Enfamil Family Beginnings/button_Next""), ""Next"")",Chrome 100.0.4896.127,,,2022-04-18 23:40:53,2022-04-18 23:40:54,0.591s,PASSED
closeBrowser(),Chrome 100.0.4896.127,,,2022-04-18 23:40:54,2022-04-18 23:40:58,4.150s,PASSED
,,,,,,,
Test Cases/Venkat/Forms Verification/Rebates - Form Verification - UAT,Chrome 100.0.4896.127,Rebates Form Field Verification,,2022-04-18 23:40:58,2022-04-18 23:41:58,1m - 0.325s,FAILED
"openBrowser("""")",Chrome 100.0.4896.127,,,2022-04-18 23:40:59,2022-04-18 23:41:01,2.343s,PASSED
navigateToUrl(Rebates),Chrome 100.0.4896.127,,,2022-04-18 23:41:01,2022-04-18 23:41:03,1.591s,PASSED
maximizeWindow(),Chrome 100.0.4896.127,,,2022-04-18 23:41:03,2022-04-18 23:41:03,0.239s,PASSED
delay(10),Chrome 100.0.4896.127,,,2022-04-18 23:41:03,2022-04-18 23:41:13,10.011s,PASSED
"click(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/button_GOT IT_onetrust-close-btn-handler on_95ce22""))",Chrome 100.0.4896.127,,,2022-04-18 23:41:13,2022-04-18 23:41:14,0.929s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/span_Enfamil Rebates""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:41:14,2022-04-18 23:41:16,1.960s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/h2_Enfamil Rebates""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:41:16,2022-04-18 23:41:17,0.625s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/h2_Enfamil Rebates""), ""Enfamil® Rebates"")",Chrome 100.0.4896.127,,,2022-04-18 23:41:17,2022-04-18 23:41:19,1.998s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/p_Thank you for choosing Enfamil. To redeem_f7a344""), ""Thank you for choosing Enfamil. To redeem your cash back rebate or offer, please log in or sign up first."")",Chrome 100.0.4896.127,,,2022-04-18 23:41:19,2022-04-18 23:41:20,1.230s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/p_Thank you for choosing Enfamil. To redeem_f7a344""), ""Thank you for choosing Enfamil. To redeem your cash back rebate or offer, please log in or sign up first."")",Chrome 100.0.4896.127,,,2022-04-18 23:41:20,2022-04-18 23:41:21,0.570s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/button_Login""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:41:21,2022-04-18 23:41:21,0.459s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/a_Sign Up""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:41:21,2022-04-18 23:41:21,0.461s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/img_Enfamil Rebates_carousel-item__image""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:41:21,2022-04-18 23:41:22,0.523s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/h5_Access other offers and cash back option_d885a7""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:41:22,2022-04-18 23:41:29,6.651s,FAILED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/p_Receive push notifications once new offer_a8384f""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:41:29,2022-04-18 23:41:29,0.376s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/p_Easily redeem by using the app to take ph_0d9a6e""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:41:29,2022-04-18 23:41:36,6.486s,FAILED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/img""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:41:36,2022-04-18 23:41:36,0.358s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/img_1""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:41:36,2022-04-18 23:41:42,6.529s,FAILED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/h5_Access other offers and cash back option_d885a7""), ""Access other offers and cash back options on our mobile app!"")",Chrome 100.0.4896.127,,,2022-04-18 23:41:42,2022-04-18 23:41:49,6.442s,FAILED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/p_Receive push notifications once new offer_a8384f""), ""Receive push notifications once new offers are available."")",Chrome 100.0.4896.127,,,2022-04-18 23:41:49,2022-04-18 23:41:49,0.391s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/p_Easily redeem by using the app to take ph_0d9a6e""), ""Easily redeem by using the app to take photos of your receipts and UPCs."")",Chrome 100.0.4896.127,,,2022-04-18 23:41:49,2022-04-18 23:41:56,6.331s,FAILED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/img""))",Chrome 100.0.4896.127,,,2022-04-18 23:41:56,2022-04-18 23:41:56,0.455s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/img_1""))",Chrome 100.0.4896.127,,,2022-04-18 23:41:56,2022-04-18 23:41:56,0.391s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/button_Login""))",Chrome 100.0.4896.127,,,2022-04-18 23:41:56,2022-04-18 23:41:57,0.378s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/a_Sign Up""))",Chrome 100.0.4896.127,,,2022-04-18 23:41:57,2022-04-18 23:41:57,0.385s,PASSED
closeBrowser(),Chrome 100.0.4896.127,,,2022-04-18 23:41:57,2022-04-18 23:41:58,0.913s,PASSED
,,,,,,,
Test Cases/Venkat/Forms Verification/Revtrax - Form Verification,Chrome 100.0.4896.127,Revtrax Form Field Verification,,2022-04-18 23:41:58,2022-04-18 23:42:45,46.706s,FAILED
"openBrowser("""")",Chrome 100.0.4896.127,,,2022-04-18 23:41:59,2022-04-18 23:42:00,1.677s,PASSED
navigateToUrl(Revtrax),Chrome 100.0.4896.127,,,2022-04-18 23:42:00,2022-04-18 23:42:03,2.910s,PASSED
maximizeWindow(),Chrome 100.0.4896.127,,,2022-04-18 23:42:03,2022-04-18 23:42:03,0.159s,PASSED
delay(5),Chrome 100.0.4896.127,,,2022-04-18 23:42:03,2022-04-18 23:42:08,5.012s,PASSED
"click(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/button_GOT IT_onetrust-close-btn-handler on_95ce22""))",Chrome 100.0.4896.127,,,2022-04-18 23:42:08,2022-04-18 23:42:13,4.180s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/span_Offer""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:42:13,2022-04-18 23:42:14,1.256s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/span_Offer""), ""Offer"")",Chrome 100.0.4896.127,,,2022-04-18 23:42:14,2022-04-18 23:42:15,1.252s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/span_Enfamil NeuroPro""), 0)",Chrome 100.0.4896.127,,,2022-04-18 23:42:15,2022-04-18 23:42:16,0.814s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/span_Enfamil NeuroPro""), ""Enfamil NeuroPro™"")",Chrome 100.0.4896.127,,,2022-04-18 23:42:16,2022-04-18 23:42:16,0.377s,PASSED
